date	away_team	home_team	strike	yes_price	trade_time	has_closing_price	api_failed
2026-03-28	Chicago White Sox	Milwaukee Brewers	4.5	0.85	2026-03-28T21:43:55.801784Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	5.5	0.75	2026-03-28T22:37:11.3622Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	6.5	0.67	2026-03-28T22:53:42.936879Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	7.5	0.55	2026-03-28T23:01:26.398132Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	8.5	0.45	2026-03-28T23:03:50.742651Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	9.5	0.37	2026-03-28T22:57:38.570127Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	10.5	0.28	2026-03-28T19:24:32.958374Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	11.5	0.2	2026-03-28T22:21:16.384446Z	True	False
2026-03-28	Chicago White Sox	Milwaukee Brewers	12.5	0.17	2026-03-28T22:55:37.752022Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	1.5	0.96	2026-03-29T01:13:15.431555Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	2.5	0.95	2026-03-28T23:51:11.525348Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	3.5	0.85	2026-03-29T01:34:10.276889Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	4.5	0.76	2026-03-29T01:31:56.441147Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	5.5	0.62	2026-03-29T01:34:55.581361Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	6.5	0.54	2026-03-29T01:34:31.064409Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	7.5	0.39	2026-03-29T01:34:13.61506Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	8.5	0.33	2026-03-29T01:25:13.515764Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	9.5	0.25	2026-03-29T01:13:33.088148Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	10.5	0.18	2026-03-29T00:52:44.288883Z	True	False
2026-03-28	Cleveland Guardians	Seattle Mariners	11.5	0.15	2026-03-28T17:25:42.9366Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	1.5	0.97	2026-03-28T08:38:05.652472Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	2.5	0.94	2026-03-28T10:43:03.256264Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	3.5	0.86	2026-03-28T17:18:27.14684Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	4.5	0.8	2026-03-28T17:23:43.100426Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	5.5	0.7	2026-03-28T20:01:44.546243Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	6.5	0.61	2026-03-28T19:53:43.846425Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	7.5	0.47	2026-03-28T20:04:18.749932Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	8.5	0.41	2026-03-28T19:41:51.505669Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	9.5	0.29	2026-03-28T19:23:55.612244Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	10.5	0.25	2026-03-28T14:24:59.852494Z	True	False
2026-03-28	Colorado Rockies	Miami Marlins	11.5	0.17	2026-03-28T05:07:22.419045Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	2.5	0.97	2026-03-28T23:22:18.85241Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	3.5	0.92	2026-03-28T20:43:24.938644Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	4.5	0.86	2026-03-29T00:32:51.403463Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	5.5	0.77	2026-03-28T23:20:59.786758Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	6.5	0.67	2026-03-29T00:27:11.735418Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	7.5	0.57	2026-03-29T00:25:25.773057Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	8.5	0.49	2026-03-29T00:34:35.650824Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	9.5	0.37	2026-03-29T00:11:52.855229Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	10.5	0.29	2026-03-29T00:12:06.411381Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	11.5	0.22	2026-03-28T22:57:07.979074Z	True	False
2026-03-28	Detroit Tigers	San Diego Padres	12.5	0.16	2026-03-28T14:44:08.169429Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	2.5	0.92	2026-03-28T21:14:18.627781Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	3.5	0.89	2026-03-28T21:46:29.5348Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	4.5	0.85	2026-03-28T21:51:57.094832Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	5.5	0.75	2026-03-28T22:44:10.996025Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	6.5	0.67	2026-03-28T22:18:22.961183Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	7.5	0.54	2026-03-28T23:06:46.642654Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	8.5	0.46	2026-03-28T23:08:35.945282Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	9.5	0.37	2026-03-28T23:06:49.322875Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	10.5	0.33	2026-03-28T14:09:12.631606Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	11.5	0.23	2026-03-28T20:54:24.805842Z	True	False
2026-03-28	Kansas City Royals	Atlanta Braves	12.5	0.16	2026-03-28T20:04:12.789189Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	2.5	0.97	2026-03-28T21:22:36.574764Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	3.5	0.92	2026-03-28T18:13:41.281077Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	4.5	0.87	2026-03-28T22:14:42.799414Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	5.5	0.79	2026-03-28T22:18:11.283175Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	6.5	0.72	2026-03-28T22:16:21.407053Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	7.5	0.61	2026-03-28T22:55:27.562992Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	8.5	0.53	2026-03-28T23:04:47.603119Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	9.5	0.41	2026-03-28T22:56:39.870979Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	10.5	0.33	2026-03-28T21:32:39.555156Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	11.5	0.27	2026-03-28T22:11:59.659831Z	True	False
2026-03-28	Los Angeles Angels	Houston Astros	12.5	0.2	2026-03-28T22:50:31.402422Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	1.5	0.98	2026-03-28T19:03:43.423514Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	2.5	0.95	2026-03-28T11:26:38.782314Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	3.5	0.89	2026-03-28T19:41:46.847436Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	4.5	0.82	2026-03-28T19:59:36.11368Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	5.5	0.71	2026-03-28T19:38:32.113338Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	6.5	0.63	2026-03-28T19:41:38.187073Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	7.5	0.51	2026-03-28T19:59:36.2063Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	8.5	0.43	2026-03-28T19:56:21.529103Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	9.5	0.32	2026-03-28T19:20:53.280464Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	10.5	0.26	2026-03-28T19:56:50.981636Z	True	False
2026-03-28	Minnesota Twins	Baltimore Orioles	11.5	0.2	2026-03-28T19:58:36.436863Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	2.5	0.97	2026-03-28T21:14:18.628986Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	3.5	0.92	2026-03-28T21:11:26.622312Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	4.5	0.86	2026-03-28T22:45:55.05766Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	5.5	0.77	2026-03-28T22:56:47.570051Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	6.5	0.69	2026-03-28T22:40:45.465397Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	7.5	0.58	2026-03-28T23:09:47.361295Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	8.5	0.5	2026-03-28T23:09:49.528534Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	9.5	0.38	2026-03-28T22:46:48.892448Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	10.5	0.31	2026-03-28T23:05:41.09187Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	11.5	0.23	2026-03-28T22:58:39.294241Z	True	False
2026-03-28	New York Yankees	San Francisco Giants	12.5	0.18	2026-03-27T23:01:58.571522Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	1.5	0.97	2026-03-28T19:15:26.056421Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	2.5	0.88	2026-03-27T23:56:53.093288Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	3.5	0.88	2026-03-28T19:54:47.519649Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	4.5	0.82	2026-03-28T19:54:47.519966Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	5.5	0.7	2026-03-28T20:03:27.184734Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	6.5	0.61	2026-03-28T20:04:33.009471Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	7.5	0.48	2026-03-28T20:04:56.831602Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	8.5	0.4	2026-03-28T20:02:16.512259Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	9.5	0.31	2026-03-28T19:22:38.185338Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	10.5	0.23	2026-03-28T19:23:21.047624Z	True	False
2026-03-28	Pittsburgh Pirates	New York Mets	11.5	0.19	2026-03-28T19:49:23.423264Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	1.5	0.97	2026-03-28T17:36:41.516204Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	2.5	0.95	2026-03-28T16:53:34.082378Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	3.5	0.88	2026-03-28T17:38:49.220546Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	4.5	0.81	2026-03-28T18:07:49.324009Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	5.5	0.7	2026-03-28T18:08:58.887072Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	6.5	0.6	2026-03-28T18:07:54.996151Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	7.5	0.48	2026-03-28T18:09:49.177727Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	8.5	0.38	2026-03-28T18:08:56.623336Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	9.5	0.3	2026-03-28T17:59:06.633283Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	10.5	0.22	2026-03-28T17:56:38.572397Z	True	False
2026-03-28	Tampa Bay Rays	St. Louis Cardinals	11.5	0.18	2026-03-28T18:03:37.147122Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	1.5	0.97	2026-03-28T19:59:49.098708Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	2.5	0.97	2026-03-28T18:33:47.78855Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	3.5	0.87	2026-03-28T16:11:07.060143Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	4.5	0.8	2026-03-28T19:52:29.325216Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	5.5	0.71	2026-03-28T19:58:54.152665Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	6.5	0.62	2026-03-28T19:58:50.930941Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	7.5	0.5	2026-03-28T19:59:58.975061Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	8.5	0.42	2026-03-28T19:54:00.628685Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	9.5	0.33	2026-03-28T18:07:19.765435Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	10.5	0.26	2026-03-28T19:53:06.537357Z	True	False
2026-03-28	Texas Rangers	Philadelphia Phillies	11.5	0.21	2026-03-28T19:59:36.586789Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	3.5	0.94	2026-03-28T06:13:47.902272Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	4.5	0.89	2026-03-28T18:00:32.414989Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	5.5	0.79	2026-03-28T18:03:57.258947Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	6.5	0.72	2026-03-28T18:09:32.658431Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	7.5	0.6	2026-03-28T18:06:13.151036Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	8.5	0.52	2026-03-28T18:14:24.118826Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	9.5	0.41	2026-03-28T18:13:23.693749Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	10.5	0.35	2026-03-28T17:59:08.532608Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	11.5	0.26	2026-03-28T17:58:47.315351Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	12.5	0.22	2026-03-28T17:58:35.212887Z	True	False
2026-03-28	Washington Nationals	Chicago Cubs	13.5	0.16	2026-03-28T18:10:49.651152Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	2.5	0.97	2026-03-29T04:32:08.759687Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	3.5	0.93	2026-03-29T15:02:23.685932Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	4.5	0.89	2026-03-29T15:41:01.46992Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	5.5	0.8	2026-03-29T16:43:25.733052Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	6.5	0.74	2026-03-29T16:19:03.559549Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	7.5	0.62	2026-03-29T17:15:31.06848Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	8.5	0.55	2026-03-29T17:31:14.713485Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	9.5	0.44	2026-03-29T17:28:47.693491Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	10.5	0.35	2026-03-29T17:24:12.93705Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	11.5	0.27	2026-03-29T15:29:47.239636Z	True	False
2026-03-29	Athletics	Toronto Blue Jays	12.5	0.2	2026-03-29T17:30:06.645916Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	2.5	0.96	2026-03-29T16:55:55.278616Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	3.5	0.92	2026-03-29T15:28:01.109478Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	4.5	0.86	2026-03-29T17:07:53.140942Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	5.5	0.78	2026-03-29T16:17:04.728207Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	6.5	0.7	2026-03-29T16:28:19.696749Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	7.5	0.59	2026-03-29T17:11:20.239456Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	8.5	0.51	2026-03-29T17:34:24.437787Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	9.5	0.4	2026-03-29T17:30:27.539998Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	10.5	0.32	2026-03-29T17:25:13.149773Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	11.5	0.26	2026-03-29T14:22:51.424573Z	True	False
2026-03-29	Boston Red Sox	Cincinnati Reds	12.5	0.21	2026-03-29T17:34:14.408425Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	2.5	0.95	2026-03-29T05:24:27.780751Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	3.5	0.88	2026-03-29T17:52:38.527752Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	4.5	0.83	2026-03-29T17:58:44.741009Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	5.5	0.74	2026-03-29T17:51:42.995354Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	6.5	0.65	2026-03-29T17:42:43.150921Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	7.5	0.54	2026-03-29T18:02:16.783208Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	8.5	0.45	2026-03-29T18:01:33.921121Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	9.5	0.36	2026-03-29T18:02:36.436927Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	10.5			False	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	11.5	0.19	2026-03-29T17:31:09.957531Z	True	False
2026-03-29	Chicago White Sox	Milwaukee Brewers	12.5	0.16	2026-03-29T17:55:01.117077Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	1.5	0.98	2026-03-29T22:01:29.623621Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	2.5	0.94	2026-03-29T22:55:46.744582Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	3.5	0.87	2026-03-29T23:04:34.00189Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	4.5	0.8	2026-03-29T23:09:22.836408Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	5.5	0.72	2026-03-29T23:11:55.514542Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	6.5	0.63	2026-03-29T23:14:48.31456Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	7.5	0.49	2026-03-29T23:14:59.305168Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	8.5	0.42	2026-03-29T23:12:33.459371Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	9.5	0.33	2026-03-29T23:10:54.83969Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	10.5	0.24	2026-03-29T23:01:41.732054Z	True	False
2026-03-29	Cleveland Guardians	Seattle Mariners	11.5	0.19	2026-03-29T23:04:08.400542Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	1.5	0.97	2026-03-29T08:48:05.909803Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	2.5	0.95	2026-03-29T12:57:31.487038Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	3.5	0.88	2026-03-29T17:26:51.020787Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	4.5	0.84	2026-03-29T11:32:55.40665Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	5.5	0.75	2026-03-29T16:21:41.379705Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	6.5	0.66	2026-03-29T16:26:04.478964Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	7.5	0.54	2026-03-29T17:34:15.454059Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	8.5	0.44	2026-03-29T17:33:49.513205Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	9.5	0.34	2026-03-29T17:30:50.846486Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	10.5	0.3	2026-03-29T17:33:00.033783Z	True	False
2026-03-29	Colorado Rockies	Miami Marlins	11.5	0.2	2026-03-29T16:46:51.235583Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	2.5	0.95	2026-03-29T17:04:01.46892Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	3.5	0.79	2026-03-29T17:28:18.746341Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	4.5	0.82	2026-03-29T17:28:18.747552Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	5.5	0.74	2026-03-29T17:07:10.162413Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	6.5	0.67	2026-03-29T17:21:05.937882Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	7.5	0.53	2026-03-29T17:29:35.930217Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	8.5	0.45	2026-03-29T17:29:51.854699Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	9.5	0.35	2026-03-29T17:22:03.820282Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	10.5	0.28	2026-03-29T16:16:38.600057Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	11.5	0.2	2026-03-29T16:16:47.759511Z	True	False
2026-03-29	Kansas City Royals	Atlanta Braves	12.5	0.17	2026-03-29T15:58:29.499554Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	2.5	0.96	2026-03-29T17:46:13.402443Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	3.5	0.92	2026-03-29T17:58:53.892187Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	4.5	0.88	2026-03-29T17:58:53.892607Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	5.5	0.79	2026-03-29T15:59:12.653089Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	6.5	0.74	2026-03-29T16:22:24.57139Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	7.5	0.64	2026-03-29T18:02:32.935801Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	8.5	0.56	2026-03-29T18:03:57.701124Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	9.5	0.45	2026-03-29T18:02:59.135527Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	10.5	0.37	2026-03-29T15:50:14.15083Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	11.5	0.26	2026-03-29T16:51:28.790965Z	True	False
2026-03-29	Los Angeles Angels	Houston Astros	12.5	0.22	2026-03-29T13:44:57.988374Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	3.5	0.88	2026-03-29T16:53:55.085836Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	4.5	0.88	2026-03-29T17:02:28.107945Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	5.5	0.79	2026-03-29T13:40:16.170184Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	6.5	0.71	2026-03-29T17:19:16.382779Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	7.5	0.62	2026-03-29T17:13:41.909864Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	8.5	0.55	2026-03-29T17:28:52.433537Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	9.5	0.42	2026-03-29T17:27:57.840381Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	10.5	0.33	2026-03-29T17:09:35.805542Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	11.5	0.27	2026-03-29T17:25:43.608946Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	12.5	0.21	2026-03-29T17:11:46.162399Z	True	False
2026-03-29	Minnesota Twins	Baltimore Orioles	13.5	0.15	2026-03-29T17:13:49.780906Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	2.5	0.96	2026-03-29T17:26:31.917127Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	3.5	0.87	2026-03-29T17:34:06.359144Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	4.5	0.82	2026-03-29T17:28:20.118828Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	5.5	0.73	2026-03-29T16:50:42.357474Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	6.5	0.65	2026-03-29T17:27:42.655077Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	7.5	0.5	2026-03-29T17:32:59.133302Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	8.5	0.42	2026-03-29T17:34:40.232074Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	9.5	0.33	2026-03-29T17:12:43.433525Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	10.5	0.27	2026-03-29T16:52:03.997988Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	11.5	0.19	2026-03-29T14:04:23.194677Z	True	False
2026-03-29	Pittsburgh Pirates	New York Mets	12.5	0.15	2026-03-29T17:12:27.09546Z	True	False
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	1.5	0.96	2026-03-29T05:00:18.911862Z	True	False
2026-03-29	Tampa Bay Rays	St. Louis Cardinals	2.5	0.95	2026-03-29T05:37:57.501768Z	True	False
